gamekey,year,week,away,away_prev_wpct,away_prev_a_wpct,home,home_prev_wpct,home_prev_h_wpct,div_flag,away_record,away_wpct,away_a_wpct,home_record,home_wpct,home_h_wpct,result,matchup_weight,home_season_pt_dif,home_3game_pt_dif,home_5game_pt_dif,home_prev_season_pt_dif,away_season_pt_dif,away_3game_pt_dif,away_5game_pt_dif,away_prev_season_pt_dif,home_season_turnovers,home_3game_turnovers,home_5game_turnovers,home_prev_season_turnovers,away_season_turnovers,away_3game_turnovers,away_5game_turnovers,away_prev_season_turnovers,home_season_turnover_dif,home_3game_turnover_dif,home_5game_turnover_dif,home_prev_season_turnover_dif,away_season_turnover_dif,away_3game_turnover_dif,away_5game_turnover_dif,away_prev_season_turnover_dif
56044,2013,14,DAL,0.5,0.5,CHI,0.625,0.625,0,7-5-0,0.583,0.33299999999999996,6-6-0,0.5,0.667,win,1.0,-0.75,-7.0,-3.2,6.125,2.167,-7.332999999999999,-3.8,-1.5,1.3330000000000002,1.3330000000000002,1.0,1.5,1.083,0.667,0.6,1.8125,0.583,-0.33299999999999996,0.0,1.25,1.0,0.667,1.4,-0.8125
56045,2013,15,SD,0.43799999999999994,0.5,DEN,0.813,0.875,1,6-7-0,0.462,0.429,11-2-0,0.846,1.0,loss,0.6659999999999999,13.077,9.0,9.0,12.0,1.923,6.332999999999999,1.4,0.0,1.923,2.0,1.6,1.5625,1.308,1.3330000000000002,1.0,1.625,-0.154,0.0,-0.2,-0.0625,-0.154,1.0,0.8,0.125
56046,2013,15,WAS,0.625,0.625,ATL,0.813,0.875,0,3-10-0,0.231,0.16699999999999998,3-10-0,0.231,0.33299999999999996,win,1.0,-6.154,-0.667,-7.6,7.5,-9.846,-21.0,-15.6,3.0,1.7690000000000001,1.3330000000000002,1.6,1.125,1.692,1.3330000000000002,1.2,0.875,-0.846,0.0,-0.8,0.8125,-0.308,-0.33299999999999996,-0.4,1.0625
56047,2013,15,CHI,0.625,0.625,CLE,0.313,0.5,0,7-6-0,0.5379999999999999,0.33299999999999996,4-9-0,0.308,0.429,loss,0.0,-5.154,-7.0,-7.2,-4.125,0.615,-2.333,-1.2,6.125,1.7690000000000001,2.333,2.4,1.625,1.2309999999999999,1.3330000000000002,1.0,1.5,-0.5379999999999999,-1.3330000000000002,-1.0,0.1875,0.5379999999999999,-1.0,-0.2,1.25
56048,2013,15,HOU,0.75,0.75,IND,0.688,0.875,1,2-11-0,0.154,0.16699999999999998,8-5-0,0.615,0.667,win,0.2,-0.231,-11.667,-12.4,-1.875,-7.692,-5.667000000000001,-5.0,5.3125,1.0,0.667,1.4,1.6875,1.7690000000000001,1.3330000000000002,1.4,1.0625,0.462,0.667,-0.2,-0.75,-1.077,-1.0,-0.6,0.75
56049,2013,15,BUF,0.375,0.25,JAC,0.125,0.125,0,4-9-0,0.308,0.16699999999999998,4-9-0,0.308,0.16699999999999998,loss,-1.0,-13.154000000000002,6.0,1.4,-11.8125,-4.692,-0.33299999999999996,-4.8,-5.6875,1.538,0.33299999999999996,1.0,1.5625,1.8459999999999999,2.333,2.2,2.125,-0.154,1.6669999999999998,1.0,-0.125,-0.077,0.0,-0.6,-0.8125
56050,2013,15,NE,0.75,0.75,MIA,0.43799999999999994,0.625,1,10-3-0,0.769,0.5,7-6-0,0.5379999999999999,0.5,win,-1.0,0.769,7.332999999999999,4.6,-1.8125,4.769,2.333,5.4,14.125,1.538,1.0,1.0,1.625,1.385,2.0,1.8,1.0,0.154,0.667,0.4,-0.625,0.462,-0.33299999999999996,-0.2,1.5625
56051,2013,15,PHI,0.25,0.25,MIN,0.625,0.875,0,8-5-0,0.615,0.833,3-9-1,0.26899999999999996,0.5,win,0.0,-6.154,0.0,-2.8,1.9375,2.5380000000000003,8.333,13.6,-10.25,1.923,1.0,1.6,1.4375,1.308,0.33299999999999996,0.4,2.3125,-0.5379999999999999,0.33299999999999996,-0.8,-0.0625,0.615,2.333,2.0,-1.5
56052,2013,15,SEA,0.688,0.375,NYG,0.563,0.75,0,11-2-0,0.846,0.7140000000000001,5-8-0,0.385,0.5,loss,-1.0,-6.385,-6.332999999999999,-0.2,5.3125,11.692,15.333,14.4,10.4375,2.615,1.6669999999999998,1.8,1.3125,1.2309999999999999,0.33299999999999996,0.8,1.125,-1.0,-0.667,-0.2,0.875,0.9229999999999999,1.6669999999999998,0.6,0.75
56053,2013,15,NO,0.43799999999999994,0.375,STL,0.469,0.5,0,10-3-0,0.769,0.5,5-8-0,0.385,0.5,win,1.0,-1.462,-3.0,2.8,-3.0625,7.692,-1.6669999999999998,6.0,0.4375,1.308,1.0,1.2,1.375,1.077,0.33299999999999996,1.0,1.5,0.5379999999999999,0.667,1.2,-0.0625,0.231,0.0,-0.6,0.125
56054,2013,15,SF,0.7190000000000001,0.625,TB,0.43799999999999994,0.375,0,9-4-0,0.6920000000000001,0.667,4-9-0,0.308,0.429,loss,-1.0,-3.615,1.0,3.8,-0.3125,7.846,11.0,5.8,7.75,1.1540000000000001,1.3330000000000002,1.0,1.4375,1.385,1.0,1.2,1.0,1.077,2.667,2.2,0.1875,0.462,0.0,0.4,0.5625
56055,2013,15,ARI,0.313,0.125,TEN,0.375,0.5,0,8-5-0,0.615,0.33299999999999996,5-8-0,0.385,0.33299999999999996,loss,0.0,-2.0,-9.0,-6.4,-8.8125,3.6919999999999997,15.333,12.4,-6.6875,1.538,2.0,2.2,1.75,1.923,1.3330000000000002,1.4,2.125,0.0,-1.0,-1.2,-0.25,0.0,-0.33299999999999996,-0.2,-0.0625
56056,2013,15,NYJ,0.375,0.375,CAR,0.43799999999999994,0.375,0,6-7-0,0.462,0.16699999999999998,9-4-0,0.6920000000000001,0.833,win,0.0,8.462,2.333,2.4,-0.375,-8.538,-8.667,-8.6,-5.875,1.2309999999999999,1.0,1.0,1.3125,2.154,2.333,2.2,2.3125,0.769,0.0,0.4,0.125,-1.462,-1.3330000000000002,-1.2,-0.875
56057,2013,15,KC,0.125,0.125,OAK,0.25,0.375,1,10-3-0,0.769,0.833,4-9-0,0.308,0.5,loss,0.2,-5.615,-7.0,-4.0,-9.5625,9.154,8.333,5.0,-13.375,1.538,1.6669999999999998,1.4,1.625,1.0,1.3330000000000002,1.0,2.3125,-0.154,-1.0,0.0,-0.5,1.1540000000000001,0.0,0.6,-1.5
56058,2013,15,GB,0.688,0.5,DAL,0.5,0.5,0,6-6-1,0.5,0.33299999999999996,7-6-0,0.5379999999999999,0.833,loss,0.0,0.6920000000000001,-2.333,-7.0,-1.5,-0.769,-9.667,-11.4,6.0625,1.0,0.667,0.6,1.8125,1.538,1.6669999999999998,2.0,1.0,0.9229999999999999,0.33299999999999996,0.6,-0.8125,-0.308,0.667,-0.2,0.4375
56059,2013,15,CIN,0.625,0.75,PIT,0.5,0.625,1,9-4-0,0.6920000000000001,0.429,5-8-0,0.385,0.5,win,0.2,-1.615,2.667,6.2,1.375,6.922999999999999,14.0,7.4,4.4375,1.462,0.33299999999999996,0.4,1.875,1.8459999999999999,1.3330000000000002,2.2,1.625,-0.308,1.3330000000000002,1.4,-0.625,-0.077,1.0,0.0,0.25
56060,2013,15,BAL,0.625,0.5,DET,0.25,0.25,0,7-6-0,0.5379999999999999,0.16699999999999998,7-6-0,0.5379999999999999,0.667,loss,0.0,1.923,4.333,1.0,-4.0625,1.308,7.0,4.2,3.375,2.154,4.0,3.2,2.0625,1.692,1.3330000000000002,1.8,1.0,-0.769,-2.667,-2.2,-1.0,-0.385,0.0,-0.4,0.5625
56061,2013,16,MIA,0.43799999999999994,0.25,BUF,0.375,0.5,1,8-6-0,0.5710000000000001,0.5710000000000001,5-9-0,0.35700000000000004,0.429,win,-0.2,-3.8569999999999998,-5.667000000000001,-1.4,-5.6875,1.0,10.0,6.0,-1.8125,1.857,3.0,2.0,2.125,1.5,1.0,1.0,1.625,0.071,-0.667,0.4,-0.8125,0.14300000000000002,0.667,0.4,-0.625
56062,2013,16,NO,0.43799999999999994,0.375,CAR,0.43799999999999994,0.375,1,10-4-0,0.7140000000000001,0.429,10-4-0,0.7140000000000001,0.857,win,-0.2,8.571,4.333,4.2,-0.375,6.357,-6.667000000000001,-2.6,0.4375,1.143,0.667,0.6,1.3125,1.214,1.3330000000000002,1.4,1.5,0.7859999999999999,0.33299999999999996,0.6,0.125,0.0,-1.3330000000000002,-1.0,0.125
56063,2013,16,MIN,0.625,0.375,CIN,0.625,0.5,0,4-9-1,0.321,0.071,9-5-0,0.643,1.0,win,0.0,5.7139999999999995,3.667,5.8,4.4375,-4.428999999999999,6.0,-0.6,1.9375,1.786,1.0,1.6,1.625,1.857,1.0,1.6,1.4375,-0.071,0.33299999999999996,0.6,0.25,-0.5,0.667,-0.6,-0.0625
56064,2013,16,DEN,0.813,0.75,HOU,0.75,0.75,0,11-3-0,0.7859999999999999,0.667,2-12-0,0.14300000000000002,0.14300000000000002,loss,1.0,-8.714,-10.667,-8.8,5.3125,11.642999999999999,7.667000000000001,6.0,12.0,1.786,1.6669999999999998,1.6,1.0625,1.857,1.0,1.6,1.5625,-1.071,-1.0,-1.2,0.75,-0.214,0.0,-0.2,-0.0625
56065,2013,16,TEN,0.375,0.25,JAC,0.125,0.125,1,5-9-0,0.35700000000000004,0.429,4-10-0,0.28600000000000003,0.14300000000000002,loss,0.2,-12.714,1.3330000000000002,-0.4,-11.8125,-2.0709999999999997,-11.333,-6.6,-8.8125,1.714,1.6669999999999998,1.4,1.5625,1.643,3.0,2.0,1.75,-0.28600000000000003,0.667,0.2,-0.125,-0.214,-2.667,-1.4,-0.25
56066,2013,16,IND,0.688,0.5,KC,0.125,0.125,0,9-5-0,0.643,0.5710000000000001,11-3-0,0.7859999999999999,0.7140000000000001,loss,-0.33399999999999996,10.286,17.667,8.0,-13.375,1.357,5.332999999999999,-2.0,-1.875,1.0,1.0,1.2,2.3125,1.0,0.667,0.6,1.6875,1.5,2.667,1.2,-1.5,0.5,1.3330000000000002,0.8,-0.75
56067,2013,16,CLE,0.313,0.125,NYJ,0.375,0.375,0,4-10-0,0.28600000000000003,0.16699999999999998,6-8-0,0.429,0.7140000000000001,win,0.0,-8.642999999999999,-6.667000000000001,-11.8,-5.875,-5.2860000000000005,-4.0,-9.8,-4.125,2.0709999999999997,1.6669999999999998,2.4,2.3125,1.786,1.6669999999999998,2.6,1.625,-1.429,-1.0,-1.8,-0.875,-0.429,0.33299999999999996,-1.0,0.1875
56068,2013,16,CHI,0.625,0.625,PHI,0.25,0.25,0,8-6-0,0.5710000000000001,0.429,8-6-0,0.5710000000000001,0.429,win,-1.0,1.071,-0.33299999999999996,4.2,-10.25,1.071,7.0,0.6,6.125,1.286,0.667,0.6,2.3125,1.357,1.3330000000000002,1.4,1.5,0.5710000000000001,1.6669999999999998,1.6,-1.5,0.429,-0.33299999999999996,-0.4,1.25
56069,2013,16,TB,0.43799999999999994,0.5,STL,0.469,0.5,0,4-10-0,0.28600000000000003,0.16699999999999998,6-8-0,0.429,0.5710000000000001,win,1.0,-0.5710000000000001,-6.332999999999999,6.4,-3.0625,-4.7139999999999995,-6.332999999999999,-0.6,-0.3125,1.214,1.0,0.8,1.375,1.214,2.0,1.2,1.4375,0.7140000000000001,0.667,1.8,-0.0625,0.857,0.33299999999999996,1.8,0.1875
56070,2013,16,DAL,0.5,0.5,WAS,0.625,0.625,1,7-7-0,0.5,0.28600000000000003,3-11-0,0.214,0.28600000000000003,loss,-0.2,-9.214,-14.333,-14.4,3.0,0.5710000000000001,-3.667,-8.0,-1.5,2.0709999999999997,3.333,2.6,0.875,1.071,1.0,0.8,1.8125,-0.643,-2.0,-1.6,1.0625,0.7859999999999999,0.0,0.2,-0.8125
56071,2013,16,NYG,0.563,0.375,DET,0.25,0.25,0,5-9-0,0.35700000000000004,0.28600000000000003,7-7-0,0.5,0.5710000000000001,loss,0.0,1.643,4.667,0.2,-4.0625,-7.571000000000001,-13.0,-5.6,5.3125,2.214,3.333,3.6,2.0625,2.786,3.0,2.2,1.3125,-0.929,-2.0,-2.8,-1.0,-1.214,-2.0,-0.8,0.875
56072,2013,16,ARI,0.313,0.125,SEA,0.688,1.0,1,9-5-0,0.643,0.429,12-2-0,0.857,1.0,loss,0.2,12.5,16.0,18.4,10.4375,3.6430000000000002,6.667000000000001,12.4,-6.6875,1.214,0.667,0.4,1.125,1.786,1.3330000000000002,0.8,2.125,1.143,1.6669999999999998,2.0,0.75,0.214,0.33299999999999996,0.8,-0.0625
56073,2013,16,PIT,0.5,0.375,GB,0.688,0.875,0,6-8-0,0.429,0.28600000000000003,7-6-1,0.536,0.643,loss,0.0,-0.643,-9.333,-8.4,6.0625,-0.7859999999999999,0.667,5.6,1.375,1.5,2.0,1.8,1.0,1.429,0.667,0.4,1.875,-0.214,0.667,0.2,0.4375,-0.28600000000000003,0.0,1.4,-0.625
56074,2013,16,OAK,0.25,0.125,SD,0.43799999999999994,0.375,1,4-10-0,0.28600000000000003,0.14300000000000002,7-7-0,0.5,0.5,win,0.2,2.286,7.667000000000001,4.4,0.0,-7.0,-14.0,-8.2,-9.5625,1.214,1.3330000000000002,1.0,1.625,1.929,3.333,2.4,1.625,-0.071,0.667,0.8,0.125,-0.5710000000000001,-2.333,-1.4,-0.5
56075,2013,16,NE,0.75,0.75,BAL,0.625,0.75,0,10-4-0,0.7140000000000001,0.429,8-6-0,0.5710000000000001,0.857,loss,0.33399999999999996,1.357,2.333,4.0,3.375,4.143,0.0,-0.2,14.125,1.571,1.0,1.2,1.0,1.357,1.3330000000000002,1.8,1.0,-0.14300000000000002,0.33299999999999996,0.2,0.5625,0.429,-0.667,-0.6,1.5625
56076,2013,16,ATL,0.813,0.75,SF,0.7190000000000001,0.813,0,4-10-0,0.28600000000000003,0.14300000000000002,10-4-0,0.7140000000000001,0.7140000000000001,win,1.0,8.642999999999999,10.333,9.8,7.75,-5.643,1.0,-2.8,7.5,1.286,0.667,0.8,1.0,1.786,1.6669999999999998,1.8,1.125,0.5710000000000001,0.667,0.8,0.5625,-0.429,2.0,0.4,0.8125
56077,2013,17,CAR,0.43799999999999994,0.5,ATL,0.813,0.875,1,11-4-0,0.733,0.5710000000000001,4-11-0,0.267,0.429,loss,0.2,-5.933,-3.333,-2.2,7.5,8.267000000000001,-1.3330000000000002,4.2,-0.375,1.8,2.0,1.6,1.125,1.133,0.33299999999999996,0.8,1.3125,-0.5329999999999999,1.0,0.6,0.8125,0.8,0.667,0.4,0.125
56078,2013,17,GB,0.688,0.5,CHI,0.625,0.625,1,7-7-1,0.5,0.429,8-7-0,0.5329999999999999,0.7140000000000001,loss,-0.6000000000000001,-1.867,-6.332999999999999,-8.6,6.125,-1.067,-1.6669999999999998,-7.0,6.0625,1.4,1.6669999999999998,1.8,1.5,1.5330000000000001,1.6669999999999998,1.6,1.0,0.33299999999999996,-0.667,-1.0,1.25,-0.2,0.33299999999999996,0.6,0.4375
56079,2013,17,BAL,0.625,0.5,CIN,0.625,0.5,1,8-7-0,0.5329999999999999,0.28600000000000003,10-5-0,0.667,1.0,win,-0.6000000000000001,7.2,10.667,12.0,4.4375,-1.0,-9.667,-2.2,3.375,1.733,0.667,1.2,1.625,1.733,2.333,1.6,1.0,0.133,1.0,1.2,0.25,-0.4,-1.0,-0.2,0.5625
56080,2013,17,PHI,0.25,0.25,DAL,0.5,0.5,1,9-6-0,0.6,0.7140000000000001,8-7-0,0.5329999999999999,0.7140000000000001,loss,0.2,0.6,-5.667000000000001,-1.4,-1.5,3.867,13.0,10.0,-10.25,1.133,1.3330000000000002,1.2,1.8125,1.2670000000000001,1.0,0.6,2.3125,0.667,-0.667,-0.2,-0.8125,0.6,1.0,1.6,-1.5
56081,2013,17,JAC,0.125,0.125,IND,0.688,0.875,1,4-11-0,0.267,0.429,10-5-0,0.667,0.7140000000000001,win,-0.2,2.333,8.0,0.6,-1.875,-12.133,-1.3330000000000002,1.4,-11.8125,0.9329999999999999,0.33299999999999996,0.6,1.6875,1.6669999999999998,1.6669999999999998,1.2,1.5625,0.733,1.6669999999999998,1.4,-0.75,-0.267,0.0,0.6,-0.125
56082,2013,17,NYJ,0.375,0.375,MIA,0.43799999999999994,0.625,1,7-8-0,0.467,0.14300000000000002,8-7-0,0.5329999999999999,0.5710000000000001,loss,0.2,-0.33299999999999996,-3.0,1.4,-1.8125,-7.332999999999999,3.667,-5.0,-5.875,1.5330000000000001,1.3330000000000002,1.2,1.625,1.933,0.667,1.6,2.3125,0.067,-0.33299999999999996,0.2,-0.625,-1.2,0.33299999999999996,-0.6,-0.875
56083,2013,17,DET,0.25,0.25,MIN,0.625,0.875,1,7-8-0,0.467,0.429,4-10-1,0.3,0.5710000000000001,win,-0.2,-6.0,-4.333,-2.0,1.9375,1.3330000000000002,-6.332999999999999,1.6,-4.0625,2.0,2.0,1.6,1.4375,2.267,3.0,3.6,2.0625,-0.667,-0.33299999999999996,-0.4,-0.0625,-0.9329999999999999,-2.0,-2.4,-1.0
56084,2013,17,BUF,0.375,0.25,NE,0.75,0.75,1,6-9-0,0.4,0.28600000000000003,11-4-0,0.733,1.0,win,0.6000000000000001,6.132999999999999,10.333,7.4,14.125,-2.333,1.6669999999999998,5.0,-5.6875,1.2670000000000001,1.0,1.4,1.0,1.8,2.667,2.0,2.125,0.667,0.667,0.6,1.5625,0.133,0.0,0.6,-0.8125
56085,2013,17,TB,0.43799999999999994,0.5,NO,0.43799999999999994,0.5,1,4-11-0,0.267,0.14300000000000002,10-5-0,0.667,1.0,win,0.6000000000000001,5.667000000000001,1.0,-4.0,0.4375,-5.067,-2.667,-5.2,-0.3125,1.2670000000000001,1.6669999999999998,1.2,1.5,1.2670000000000001,2.0,1.6,1.4375,-0.067,-1.3330000000000002,-0.8,0.125,0.8,0.33299999999999996,1.2,0.1875
56086,2013,17,WAS,0.625,0.625,NYG,0.563,0.75,1,3-12-0,0.2,0.14300000000000002,6-9-0,0.4,0.429,win,-0.2,-6.867000000000001,-14.333,-7.8,5.3125,-8.667,-12.333,-13.0,3.0,2.733,3.333,2.4,1.3125,2.0,3.333,2.4,0.875,-1.067,-1.6669999999999998,-1.0,0.875,-0.5329999999999999,-1.6669999999999998,-1.0,1.0625
56087,2013,17,CLE,0.313,0.125,PIT,0.5,0.625,1,4-11-0,0.267,0.14300000000000002,7-8-0,0.467,0.5710000000000001,win,0.6000000000000001,-0.267,3.667,5.0,1.375,-5.667000000000001,-6.332999999999999,-7.8,-4.125,1.4669999999999999,1.3330000000000002,0.8,1.875,1.8,1.3330000000000002,2.2,1.625,-0.267,0.0,0.8,-0.625,-0.5329999999999999,0.33299999999999996,-1.0,0.1875
56088,2013,17,HOU,0.75,0.75,TEN,0.375,0.5,1,2-13-0,0.133,0.14300000000000002,6-9-0,0.4,0.28600000000000003,win,-0.6000000000000001,-1.6669999999999998,-7.332999999999999,-5.2,-8.8125,-9.732999999999999,-17.667,-12.6,5.3125,1.6,2.0,2.0,1.75,1.8,2.0,1.6,1.0625,-0.2,-1.6669999999999998,-1.2,-0.25,-1.133,-1.6669999999999998,-1.2,0.75
56089,2013,17,SF,0.7190000000000001,0.625,ARI,0.313,0.5,1,11-4-0,0.733,0.7140000000000001,10-5-0,0.667,0.857,loss,-0.6000000000000001,3.867,10.0,11.2,-6.6875,8.732999999999999,10.333,12.4,7.75,1.933,1.6669999999999998,1.6,2.125,1.2,0.33299999999999996,0.6,1.0,0.067,0.667,0.0,-0.0625,0.667,1.3330000000000002,0.8,0.5625
56090,2013,17,DEN,0.813,0.75,OAK,0.25,0.375,1,12-3-0,0.8,0.7140000000000001,4-11-0,0.267,0.429,loss,-0.6000000000000001,-7.4,-16.0,-11.8,-9.5625,12.467,13.333,8.8,12.0,1.933,3.333,2.8,1.625,1.733,0.33299999999999996,1.4,1.5625,-0.467,-1.6669999999999998,-1.6,-0.5,-0.067,1.0,0.2,-0.0625
56091,2013,17,KC,0.125,0.125,SD,0.43799999999999994,0.375,1,11-4-0,0.733,0.857,8-7-0,0.5329999999999999,0.5710000000000001,win,0.6000000000000001,3.0,14.333,7.8,0.0,8.533,14.667,6.8,-13.375,1.3330000000000002,1.3330000000000002,1.4,1.625,1.2,2.0,1.8,2.3125,-0.133,0.667,0.6,0.125,1.133,1.0,0.4,-1.5
56092,2013,17,STL,0.469,0.43799999999999994,SEA,0.688,1.0,1,7-8-0,0.467,0.28600000000000003,12-3-0,0.8,0.857,win,0.6000000000000001,11.2,4.667,12.4,10.4375,0.133,0.33299999999999996,2.4,-3.0625,1.2670000000000001,1.3330000000000002,0.8,1.125,1.2670000000000001,1.3330000000000002,1.0,1.375,1.2,2.0,2.2,0.75,0.667,0.667,1.0,-0.0625
