gamekey,year,week,away,away_prev_wpct,away_prev_a_wpct,home,home_prev_wpct,home_prev_h_wpct,div_flag,away_record,away_wpct,away_a_wpct,home_record,home_wpct,home_h_wpct,result,matchup_weight,home_season_pt_dif,home_3game_pt_dif,home_5game_pt_dif,home_prev_season_pt_dif,away_season_pt_dif,away_3game_pt_dif,away_5game_pt_dif,away_prev_season_pt_dif
55255,2011,7,SEA,0.43799999999999994,0.25,CLE,0.313,0.375,0,2-3-0,0.4,0.33299999999999996,2-3-0,0.4,0.33299999999999996,win,0.0,-5.2,-8.0,-5.2,-3.8125,-5.6,4.0,-5.6,-6.0625
55261,2011,7,PIT,0.75,0.875,ARI,0.313,0.5,0,4-2-0,0.667,0.33299999999999996,1-4-0,0.2,0.5,loss,0.0,-5.0,-10.333,-5.0,-9.0625,2.833,6.0,9.0,8.9375
55262,2011,7,KC,0.625,0.375,OAK,0.5,0.625,1,2-3-0,0.4,0.33299999999999996,4-2-0,0.667,0.667,loss,0.6000000000000001,1.6669999999999998,0.0,1.4,2.4375,-14.6,2.0,-14.6,2.5
55264,2011,7,GB,0.625,0.375,MIN,0.375,0.5,1,6-0-0,1.0,1.0,1-5-0,0.16699999999999998,0.33299999999999996,loss,-0.2,-4.0,-3.333,-3.4,-4.1875,13.833,19.333,15.0,9.25
55263,2011,7,STL,0.43799999999999994,0.25,DAL,0.375,0.25,0,0-5-0,0.0,0.0,2-3-0,0.4,0.5,win,0.0,-1.2,-2.0,-1.2,-2.625,-17.6,-19.333,-17.6,-2.4375
55265,2011,7,IND,0.625,0.5,NO,0.688,0.625,0,0-6-0,0.0,0.0,4-2-0,0.667,1.0,win,1.0,4.333,3.333,6.8,4.8125,-9.833,-7.0,-6.4,2.9375
55266,2011,7,BAL,0.75,0.625,JAC,0.5,0.625,0,4-1-0,0.8,0.5,1-5-0,0.16699999999999998,0.33299999999999996,win,0.0,-10.0,-9.0,-12.4,-4.125,15.4,20.666999999999998,15.4,5.4375
55270,2011,8,MIA,0.43799999999999994,0.75,NYG,0.625,0.625,0,0-6-0,0.0,0.0,4-2-0,0.667,0.667,win,0.0,1.167,-1.3330000000000002,4.2,2.9375,-9.333,-10.333,-8.4,-3.75
55269,2011,8,JAC,0.5,0.375,HOU,0.375,0.5,1,2-5-0,0.28600000000000003,0.0,4-3-0,0.5710000000000001,0.667,win,-0.2,7.2860000000000005,4.667,2.8,-2.3125,-7.857,-3.0,-5.6,-4.125
55272,2011,8,IND,0.625,0.5,TEN,0.375,0.375,1,0-7-0,0.0,0.0,3-3-0,0.5,0.667,win,-1.0,-3.833,-12.333,-4.2,1.0625,-16.285999999999998,-23.0,-15.8,2.9375
55268,2011,8,MIN,0.375,0.25,CAR,0.125,0.25,0,1-6-0,0.14300000000000002,0.0,2-5-0,0.28600000000000003,0.5,loss,1.0,-2.4290000000000003,-1.3330000000000002,-0.6,-13.25,-4.2860000000000005,-3.667,-3.8,-4.1875
55271,2011,8,NO,0.688,0.75,STL,0.43799999999999994,0.625,0,5-2-0,0.7140000000000001,0.5,0-6-0,0.0,0.0,win,-1.0,-19.167,-18.333,-19.4,-2.4375,11.571,17.333,14.4,4.8125
55267,2011,8,ARI,0.313,0.125,BAL,0.75,0.875,0,1-5-0,0.16699999999999998,0.0,4-2-0,0.667,1.0,win,0.0,12.0,9.0,8.8,5.4375,-6.167000000000001,-13.333,-8.8,-9.0625
55274,2011,8,DET,0.375,0.25,DEN,0.25,0.375,0,5-2-0,0.7140000000000001,1.0,2-4-0,0.33299999999999996,0.33299999999999996,loss,0.0,-5.332999999999999,-9.333,-5.8,-7.9375,8.142999999999999,-0.667,1.0,-0.4375
55273,2011,8,WAS,0.375,0.5,BUF,0.25,0.25,0,3-3-0,0.5,0.33299999999999996,4-2-0,0.667,1.0,win,0.0,6.832999999999999,0.33299999999999996,1.4,-8.875,0.0,-4.333,-2.8,-4.6875
55275,2011,8,NE,0.875,0.75,PIT,0.75,0.625,0,5-1-0,0.833,0.667,5-2-0,0.7140000000000001,1.0,win,-1.0,4.143,12.333,6.6,8.9375,8.333,8.333,7.2,12.8125
55276,2011,8,CLE,0.313,0.25,SF,0.375,0.625,0,3-3-0,0.5,0.5,5-1-0,0.833,0.667,win,0.0,11.667,17.333,10.8,-2.5625,-3.833,-7.332999999999999,-2.6,-3.8125
55277,2011,8,CIN,0.25,0.125,SEA,0.43799999999999994,0.625,0,4-2-0,0.667,0.667,2-4-0,0.33299999999999996,0.5,loss,0.0,-5.167000000000001,2.0,-3.0,-6.0625,4.333,7.667000000000001,3.2,-4.5625
55278,2011,8,DAL,0.375,0.5,PHI,0.625,0.5,1,3-3-0,0.5,0.33299999999999996,2-4-0,0.33299999999999996,0.0,win,-0.33399999999999996,0.0,-0.33299999999999996,-3.6,3.875,3.5,6.332999999999999,4.8,-2.625
55279,2011,8,SD,0.563,0.375,KC,0.625,0.875,1,4-2-0,0.667,0.33299999999999996,3-3-0,0.5,0.5,win,-0.6000000000000001,-7.5,12.333,-2.2,2.5,0.833,3.0,-0.4,7.4375
