result,gamekey,year,week,away,away_prev_wpct,away_prev_a_wpct,home,home_prev_wpct,home_prev_h_wpct,div_flag,away_record,away_wpct,away_a_wpct,home_record,home_wpct,home_h_wpct,matchup_weight,home_season_pt_dif,home_3game_pt_dif,home_5game_pt_dif,home_prev_season_pt_dif,away_season_pt_dif,away_3game_pt_dif,away_5game_pt_dif,away_prev_season_pt_dif,home_season_turnovers,home_3game_turnovers,home_5game_turnovers,home_prev_season_turnovers,away_season_turnovers,away_3game_turnovers,away_5game_turnovers,away_prev_season_turnovers,home_season_turnover_dif,home_3game_turnover_dif,home_5game_turnover_dif,home_prev_season_turnover_dif,away_season_turnover_dif,away_3game_turnover_dif,away_5game_turnover_dif,away_prev_season_turnover_dif,home_season_3down_pct,home_3game_3down_pct,home_5game_3down_pct,away_season_3down_pct,away_3game_3down_pct,away_5game_3down_pct
win,55759,2012,17,STL,0.125,0.125,SEA,0.438,0.5,1,7-7-1,0.5,0.5,10-5-0,0.667,1.0,0.2,10.667,40.0,24.6,0.375,-2.8,1.3330000000000002,4.2,-13.375,1.2,0.667,0.6,1.4375,1.4,1.6669999999999998,1.2,1.4375,0.733,3.667,2.2,0.5,0.0,0.667,1.2,-0.3125,0.392,0.525,0.521,0.329,0.336,0.294
loss,55504,2012,1,DAL,0.5,0.375,NYG,0.563,0.5,1,0-0-0,0.0,0.0,0-0-0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,-0.375,0.0,0.0,0.0,1.375,0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.3125,0.0,0.0,0.0,0.4375,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
win,55505,2012,1,IND,0.125,0.0,CHI,0.5,0.625,0,0-0-0,0.0,0.0,0-0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,-11.6875,0.0,0.0,0.0,1.8125,0.0,0.0,0.0,1.8125,0.0,0.0,0.0,0.125,0.0,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0.0
win,55510,2012,1,JAC,0.313,0.125,MIN,0.188,0.125,0,0-0-0,0.0,0.0,0-0-0,0.0,0.0,0.0,0.0,0.0,0.0,-6.8125,0.0,0.0,0.0,-5.375,0.0,0.0,0.0,1.625,0.0,0.0,0.0,1.4375,0.0,0.0,0.0,-0.1875,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,0.0,0.0,0.0
win,55512,2012,1,BUF,0.375,0.125,NYJ,0.5,0.75,1,0-0-0,0.0,0.0,0-0-0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.875,0.0,0.0,0.0,-3.875,0.0,0.0,0.0,2.125,0.0,0.0,0.0,1.875,0.0,0.0,0.0,-0.1875,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0
win,55508,2012,1,MIA,0.375,0.25,HOU,0.625,0.625,0,0-0-0,0.0,0.0,0-0-0,0.0,0.0,1.0,0.0,0.0,0.0,6.4375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,1.5625,0.0,0.0,0.0,0.4375,0.0,0.0,0.0,-0.375,0.0,0.0,0.0,0.0,0.0,0.0
loss,55513,2012,1,NE,0.813,0.75,TEN,0.563,0.625,0,0-0-0,0.0,0.0,0-0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,10.6875,0.0,0.0,0.0,1.375,0.0,0.0,0.0,1.0625,0.0,0.0,0.0,0.125,0.0,0.0,0.0,1.0625,0.0,0.0,0.0,0.0,0.0,0.0
win,55507,2012,1,STL,0.125,0.125,DET,0.625,0.625,0,0-0-0,0.0,0.0,0-0-0,0.0,0.0,1.0,0.0,0.0,0.0,5.4375,0.0,0.0,0.0,-13.375,0.0,0.0,0.0,1.4375,0.0,0.0,0.0,1.4375,0.0,0.0,0.0,0.6875,0.0,0.0,0.0,-0.3125,0.0,0.0,0.0,0.0,0.0,0.0
loss,55511,2012,1,WAS,0.313,0.375,NO,0.813,1.0,0,0-0-0,0.0,0.0,0-0-0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,-4.9375,0.0,0.0,0.0,1.1875,0.0,0.0,0.0,2.1875,0.0,0.0,0.0,-0.1875,0.0,0.0,0.0,-0.875,0.0,0.0,0.0,0.0,0.0,0.0
loss,55506,2012,1,PHI,0.5,0.625,CLE,0.25,0.375,0,0-0-0,0.0,0.0,0-0-0,0.0,0.0,0.0,0.0,0.0,0.0,-5.5625,0.0,0.0,0.0,4.25,0.0,0.0,0.0,1.1875,0.0,0.0,0.0,2.375,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,-0.875,0.0,0.0,0.0,0.0,0.0,0.0
loss,55509,2012,1,ATL,0.625,0.5,KC,0.438,0.375,0,0-0-0,0.0,0.0,0-0-0,0.0,0.0,0.0,0.0,0.0,0.0,-7.875,0.0,0.0,0.0,3.25,0.0,0.0,0.0,1.75,0.0,0.0,0.0,1.3125,0.0,0.0,0.0,-0.125,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
loss,55515,2012,1,SF,0.813,0.75,GB,0.938,1.0,0,0-0-0,0.0,0.0,0-0-0,0.0,0.0,0.0,0.0,0.0,0.0,12.5625,0.0,0.0,0.0,9.4375,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.625,0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0
win,55514,2012,1,SEA,0.438,0.375,ARI,0.5,0.75,1,0-0-0,0.0,0.0,0-0-0,0.0,0.0,-0.6000000000000001,0.0,0.0,0.0,-2.25,0.0,0.0,0.0,0.375,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.4375,0.0,0.0,0.0,-0.8125,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
win,55516,2012,1,CAR,0.375,0.375,TB,0.25,0.375,1,0-0-0,0.0,0.0,0-0-0,0.0,0.0,0.2,0.0,0.0,0.0,-12.9375,0.0,0.0,0.0,-1.4375,0.0,0.0,0.0,2.5,0.0,0.0,0.0,1.4375,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0
win,55517,2012,1,PIT,0.75,0.625,DEN,0.5,0.375,0,0-0-0,0.0,0.0,0-0-0,0.0,0.0,1.0,0.0,0.0,0.0,-5.0625,0.0,0.0,0.0,6.125,0.0,0.0,0.0,1.875,0.0,0.0,0.0,1.8125,0.0,0.0,0.0,-0.75,0.0,0.0,0.0,-0.875,0.0,0.0,0.0,0.0,0.0,0.0
win,55518,2012,1,CIN,0.563,0.625,BAL,0.75,1.0,1,0-0-0,0.0,0.0,0-0-0,0.0,0.0,0.2,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.3125,0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.375,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
loss,55519,2012,1,SD,0.5,0.375,OAK,0.5,0.375,1,0-0-0,0.0,0.0,0-0-0,0.0,0.0,0.2,0.0,0.0,0.0,-4.625,0.0,0.0,0.0,1.8125,0.0,0.0,0.0,1.875,0.0,0.0,0.0,1.75,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,-0.4375,0.0,0.0,0.0,0.0,0.0,0.0
win,55520,2012,2,CHI,0.5,0.375,GB,0.938,1.0,1,1-0-0,1.0,0.0,0-1-0,0.0,0.0,0.6659999999999999,-8.0,-8.0,-8.0,12.5625,20.0,20.0,20.0,0.75,1.0,1.0,1.0,0.875,1.0,1.0,1.0,1.8125,-1.0,-1.0,-1.0,1.5,4.0,4.0,4.0,0.125,0.462,0.462,0.462,0.333,0.333,0.333
win,55527,2012,2,TB,0.25,0.125,NYG,0.563,0.5,0,1-0-0,1.0,0.0,0-1-0,0.0,0.0,0.0,-7.0,-7.0,-7.0,-0.375,6.0,6.0,6.0,-12.9375,1.0,1.0,1.0,1.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.4375,2.0,2.0,2.0,-1.0,0.333,0.333,0.333,0.35700000000000004,0.35700000000000004,0.35700000000000004
win,55522,2012,2,NO,0.813,0.625,CAR,0.375,0.375,1,0-1-0,0.0,0.0,0-1-0,0.0,0.0,-0.6000000000000001,-6.0,-6.0,-6.0,-1.4375,-8.0,-8.0,-8.0,13.0,2.0,2.0,2.0,1.4375,3.0,3.0,3.0,1.1875,-2.0,-2.0,-2.0,0.0625,-3.0,-3.0,-3.0,-0.1875,0.2,0.2,0.2,0.182,0.182,0.182
loss,55526,2012,2,ARI,0.5,0.25,NE,0.813,0.875,0,1-0-0,1.0,0.0,1-0-0,1.0,0.0,0.0,21.0,21.0,21.0,10.6875,4.0,4.0,4.0,-2.25,0.0,0.0,0.0,1.0625,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0625,0.0,0.0,0.0,-0.8125,0.5,0.5,0.5,0.3,0.3,0.3
win,55524,2012,2,MIN,0.188,0.25,IND,0.125,0.25,0,1-0-0,1.0,0.0,0-1-0,0.0,0.0,0.0,-20.0,-20.0,-20.0,-11.6875,3.0,3.0,3.0,-6.8125,5.0,5.0,5.0,1.8125,1.0,1.0,1.0,1.625,-4.0,-4.0,-4.0,-0.75,0.0,0.0,0.0,-0.1875,0.2,0.2,0.2,0.2,0.2,0.2
win,55528,2012,2,BAL,0.75,0.5,PHI,0.5,0.375,0,1-0-0,1.0,0.0,1-0-0,1.0,0.0,0.0,1.0,1.0,1.0,4.25,31.0,31.0,31.0,7.0,5.0,5.0,5.0,2.375,0.0,0.0,0.0,1.5,-1.0,-1.0,-1.0,-0.875,2.0,2.0,2.0,0.125,0.421,0.421,0.421,0.333,0.333,0.333
win,55521,2012,2,KC,0.438,0.5,BUF,0.375,0.625,0,0-1-0,0.0,0.0,0-1-0,0.0,0.0,0.0,-20.0,-20.0,-20.0,-3.875,-16.0,-16.0,-16.0,-7.875,4.0,4.0,4.0,1.875,3.0,3.0,3.0,1.75,-3.0,-3.0,-3.0,0.0625,-3.0,-3.0,-3.0,-0.125,0.667,0.667,0.667,0.688,0.688,0.688
win,55523,2012,2,CLE,0.25,0.125,CIN,0.563,0.5,1,0-1-0,0.0,0.0,0-1-0,0.0,0.0,0.2,-31.0,-31.0,-31.0,1.3125,-1.0,-1.0,-1.0,-5.5625,2.0,2.0,2.0,1.375,4.0,4.0,4.0,1.1875,-2.0,-2.0,-2.0,0.0,1.0,1.0,1.0,0.0625,0.267,0.267,0.267,0.154,0.154,0.154
loss,55525,2012,2,HOU,0.625,0.625,JAC,0.313,0.5,1,1-0-0,1.0,0.0,0-1-0,0.0,0.0,-0.6000000000000001,-3.0,-3.0,-3.0,-5.375,20.0,20.0,20.0,6.4375,1.0,1.0,1.0,1.4375,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.3125,4.0,4.0,4.0,0.4375,0.5,0.5,0.5,0.412,0.412,0.412
win,55530,2012,2,DAL,0.5,0.375,SEA,0.438,0.5,0,1-0-0,1.0,1.0,0-1-0,0.0,0.0,-1.0,-4.0,-4.0,-4.0,0.375,7.0,7.0,7.0,1.375,2.0,2.0,2.0,1.4375,1.0,1.0,1.0,1.3125,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.313,0.313,0.313,0.4,0.4,0.4
win,55529,2012,2,WAS,0.313,0.375,STL,0.125,0.125,0,1-0-0,1.0,1.0,0-1-0,0.0,0.0,0.0,-4.0,-4.0,-4.0,-13.375,8.0,8.0,8.0,-4.9375,0.0,0.0,0.0,1.4375,0.0,0.0,0.0,2.1875,3.0,3.0,3.0,-0.3125,3.0,3.0,3.0,-0.875,0.333,0.333,0.333,0.267,0.267,0.267
win,55532,2012,2,NYJ,0.5,0.25,PIT,0.75,0.875,0,1-0-0,1.0,0.0,0-1-0,0.0,0.0,0.0,-12.0,-12.0,-12.0,6.125,20.0,20.0,20.0,0.875,1.0,1.0,1.0,1.8125,1.0,1.0,1.0,2.125,0.0,0.0,0.0,-0.875,3.0,3.0,3.0,-0.1875,0.579,0.579,0.579,0.7140000000000001,0.7140000000000001,0.7140000000000001
win,55533,2012,2,TEN,0.563,0.5,SD,0.5,0.625,0,0-1-0,0.0,0.0,1-0-0,1.0,0.0,1.0,8.0,8.0,8.0,1.8125,-21.0,-21.0,-21.0,0.5,0.0,0.0,0.0,1.75,2.0,2.0,2.0,1.375,1.0,1.0,1.0,-0.4375,-2.0,-2.0,-2.0,0.125,0.385,0.385,0.385,0.35700000000000004,0.35700000000000004,0.35700000000000004
win,55531,2012,2,OAK,0.5,0.625,MIA,0.375,0.5,0,0-1-0,0.0,0.0,0-1-0,0.0,0.0,1.0,-20.0,-20.0,-20.0,1.0,-8.0,-8.0,-8.0,-4.625,4.0,4.0,4.0,1.5625,1.0,1.0,1.0,1.875,-4.0,-4.0,-4.0,-0.375,-1.0,-1.0,-1.0,-0.25,0.2,0.2,0.2,0.333,0.333,0.333
win,55534,2012,2,DET,0.625,0.625,SF,0.813,0.875,0,1-0-0,1.0,0.0,1-0-0,1.0,0.0,1.0,8.0,8.0,8.0,9.4375,4.0,4.0,4.0,5.4375,0.0,0.0,0.0,0.625,3.0,3.0,3.0,1.4375,1.0,1.0,1.0,1.75,-3.0,-3.0,-3.0,0.6875,0.222,0.222,0.222,0.444,0.444,0.444
win,55535,2012,2,DEN,0.5,0.625,ATL,0.625,0.75,0,1-0-0,1.0,0.0,1-0-0,1.0,0.0,0.0,16.0,16.0,16.0,3.25,12.0,12.0,12.0,-5.0625,0.0,0.0,0.0,1.3125,1.0,1.0,1.0,1.875,3.0,3.0,3.0,0.5,0.0,0.0,0.0,-0.75,0.5,0.5,0.5,0.556,0.556,0.556
loss,55536,2012,3,NYG,0.563,0.625,CAR,0.375,0.375,0,1-1-0,0.5,0.0,1-1-0,0.5,1.0,-1.0,1.0,1.0,1.0,-1.4375,0.0,0.0,0.0,-0.375,1.5,1.5,1.5,1.4375,2.0,2.0,2.0,1.5,-0.5,-0.5,-0.5,0.0625,-0.5,-0.5,-0.5,0.4375,0.35,0.35,0.35,0.359,0.359,0.359
win,55539,2012,3,TB,0.25,0.125,DAL,0.5,0.625,0,1-1-0,0.5,0.0,1-1-0,0.5,0.0,1.0,-6.5,-6.5,-6.5,1.375,-0.5,-0.5,-0.5,-12.9375,1.5,1.5,1.5,1.3125,1.0,1.0,1.0,2.5,-1.0,-1.0,-1.0,0.25,1.5,1.5,1.5,-1.0,0.469,0.469,0.469,0.278,0.278,0.278
win,55537,2012,3,STL,0.125,0.125,CHI,0.5,0.625,0,1-1-0,0.5,0.0,1-1-0,0.5,1.0,0.0,3.5,3.5,3.5,0.75,-0.5,-0.5,-0.5,-13.375,2.5,2.5,2.5,1.8125,1.5,1.5,1.5,1.4375,1.0,1.0,1.0,0.125,0.5,0.5,0.5,-0.3125,0.333,0.333,0.333,0.458,0.458,0.458
win,55542,2012,3,SF,0.813,0.75,MIN,0.188,0.125,0,2-0-0,1.0,1.0,1-1-0,0.5,1.0,0.0,0.0,0.0,0.0,-6.8125,8.0,8.0,8.0,9.4375,1.0,1.0,1.0,1.625,0.5,0.5,0.5,0.625,-0.5,-0.5,-0.5,-0.1875,0.5,0.5,0.5,1.75,0.334,0.334,0.334,0.293,0.293,0.293
win,55544,2012,3,DET,0.625,0.625,TEN,0.563,0.625,0,1-1-0,0.5,0.0,0-2-0,0.0,0.0,0.0,-24.5,-24.5,-24.5,0.5,-2.0,-2.0,-2.0,5.4375,1.5,1.5,1.5,1.375,2.0,2.0,2.0,1.4375,-1.0,-1.0,-1.0,0.125,-1.5,-1.5,-1.5,0.6875,0.234,0.234,0.234,0.422,0.422,0.422
loss,55545,2012,3,CIN,0.563,0.625,WAS,0.313,0.25,0,1-1-0,0.5,0.0,1-1-0,0.5,0.0,0.0,2.5,2.5,2.5,-4.9375,-12.0,-12.0,-12.0,1.3125,0.5,0.5,0.5,2.1875,1.5,1.5,1.5,1.375,2.5,2.5,2.5,-0.875,-1.0,-1.0,-1.0,0.0,0.287,0.287,0.287,0.3,0.3,0.3
loss,55543,2012,3,KC,0.438,0.5,NO,0.813,1.0,0,0-2-0,0.0,0.0,0-2-0,0.0,0.0,0.0,-8.0,-8.0,-8.0,13.0,-17.0,-17.0,-17.0,-7.875,2.5,2.5,2.5,1.1875,3.0,3.0,3.0,1.75,-2.0,-2.0,-2.0,-0.1875,-3.0,-3.0,-3.0,-0.125,0.36,0.36,0.36,0.522,0.522,0.522
loss,55541,2012,3,NYJ,0.5,0.25,MIA,0.375,0.5,1,1-1-0,0.5,0.0,1-1-0,0.5,1.0,0.2,1.0,1.0,1.0,1.0,1.5,1.5,1.5,0.875,2.0,2.0,2.0,1.5625,1.0,1.0,1.0,2.125,-1.5,-1.5,-1.5,-0.375,1.0,1.0,1.0,-0.1875,0.365,0.365,0.365,0.523,0.523,0.523
loss,55538,2012,3,BUF,0.375,0.125,CLE,0.25,0.375,0,1-1-0,0.5,0.0,0-2-0,0.0,0.0,-1.0,-4.0,-4.0,-4.0,-5.5625,-1.0,-1.0,-1.0,-3.875,2.5,2.5,2.5,1.1875,2.0,2.0,2.0,1.875,0.5,0.5,0.5,0.0625,0.0,0.0,0.0,0.0625,0.31,0.31,0.31,0.542,0.542,0.542
loss,55540,2012,3,JAC,0.313,0.125,IND,0.125,0.25,1,0-2-0,0.0,0.0,1-1-0,0.5,1.0,-0.2,-8.5,-8.5,-8.5,-11.6875,-11.5,-11.5,-11.5,-5.375,2.5,2.5,2.5,1.8125,1.0,1.0,1.0,1.4375,-1.5,-1.5,-1.5,-0.75,-0.5,-0.5,-0.5,0.3125,0.319,0.319,0.319,0.25,0.25,0.25
win,55546,2012,3,PHI,0.5,0.625,ARI,0.5,0.75,0,2-0-0,1.0,1.0,2-0-0,1.0,1.0,1.0,3.0,3.0,3.0,-2.25,1.0,1.0,1.0,4.25,2.0,2.0,2.0,2.0,4.5,4.5,4.5,2.375,-0.5,-0.5,-0.5,-0.8125,-1.5,-1.5,-1.5,-0.875,0.293,0.293,0.293,0.444,0.444,0.444
loss,55547,2012,3,ATL,0.625,0.5,SD,0.5,0.625,0,2-0-0,1.0,1.0,2-0-0,1.0,1.0,0.0,18.0,18.0,18.0,1.8125,11.0,11.0,11.0,3.25,0.5,0.5,0.5,1.75,0.0,0.0,0.0,1.3125,0.5,0.5,0.5,-0.4375,3.5,3.5,3.5,0.5,0.486,0.486,0.486,0.443,0.443,0.443
loss,55548,2012,3,HOU,0.625,0.625,DEN,0.5,0.375,0,2-0-0,1.0,1.0,1-1-0,0.5,1.0,1.0,3.0,3.0,3.0,-5.0625,20.0,20.0,20.0,6.4375,2.5,2.5,2.5,1.875,0.0,0.0,0.0,1.25,-2.0,-2.0,-2.0,-0.75,2.5,2.5,2.5,0.4375,0.445,0.445,0.445,0.442,0.442,0.442
win,55549,2012,3,PIT,0.75,0.625,OAK,0.5,0.375,0,1-1-0,0.5,0.0,0-2-0,0.0,0.0,-1.0,-15.0,-15.0,-15.0,-4.625,2.5,2.5,2.5,6.125,1.0,1.0,1.0,1.875,0.5,0.5,0.5,1.8125,-1.0,-1.0,-1.0,-0.25,0.5,0.5,0.5,-0.875,0.208,0.208,0.208,0.556,0.556,0.556
win,55550,2012,3,NE,0.813,0.75,BAL,0.75,1.0,0,1-1-0,0.5,1.0,1-1-0,0.5,1.0,-0.334,15.0,15.0,15.0,7.0,9.5,9.5,9.5,10.6875,1.0,1.0,1.0,1.5,0.5,0.5,0.5,1.0625,2.0,2.0,2.0,0.125,1.5,1.5,1.5,1.0625,0.309,0.309,0.309,0.416,0.416,0.416
win,55551,2012,3,GB,0.938,0.875,SEA,0.438,0.5,0,1-1-0,0.5,0.0,1-1-0,0.5,1.0,0.0,8.0,8.0,8.0,0.375,2.5,2.5,2.5,12.5625,1.0,1.0,1.0,1.4375,1.5,1.5,1.5,0.875,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.5,0.335,0.335,0.335,0.374,0.374,0.374
win,55552,2012,4,CLE,0.25,0.125,BAL,0.75,1.0,1,0-3-0,0.0,0.0,2-1-0,0.667,1.0,1.0,10.333,10.333,10.333,7.0,-6.0,-6.0,-6.0,-5.5625,1.0,1.0,1.0,1.5,2.333,2.333,2.333,1.1875,1.0,1.0,1.0,0.125,0.0,0.0,0.0,0.0625,0.373,0.373,0.373,0.298,0.298,0.298
loss,55554,2012,4,NE,0.813,0.75,BUF,0.375,0.625,1,1-2-0,0.333,0.5,2-1-0,0.667,1.0,-0.6000000000000001,2.667,2.667,2.667,-3.875,6.0,6.0,6.0,10.6875,1.6669999999999998,1.6669999999999998,1.6669999999999998,1.875,0.333,0.333,0.333,1.0625,0.333,0.333,0.333,0.0625,1.3330000000000002,1.3330000000000002,1.3330000000000002,1.0625,0.457,0.457,0.457,0.433,0.433,0.433
win,55556,2012,4,TEN,0.563,0.5,HOU,0.625,0.625,1,1-2-0,0.333,0.0,3-0-0,1.0,1.0,0.2,15.333,15.333,15.333,6.4375,-15.333,-15.333,-15.333,0.5,0.667,0.667,0.667,1.25,1.6669999999999998,1.6669999999999998,1.6669999999999998,1.375,1.3330000000000002,1.3330000000000002,1.3330000000000002,0.4375,-1.0,-1.0,-1.0,0.125,0.461,0.461,0.461,0.295,0.295,0.295
loss,55558,2012,4,SD,0.5,0.375,KC,0.438,0.375,1,2-1-0,0.667,1.0,1-2-0,0.333,0.0,-0.2,-10.333,-10.333,-10.333,-7.875,4.0,4.0,4.0,1.8125,3.0,3.0,3.0,1.75,1.6669999999999998,1.6669999999999998,1.6669999999999998,1.75,-2.667,-2.667,-2.667,-0.125,-0.667,-0.667,-0.667,-0.4375,0.478,0.478,0.478,0.476,0.476,0.476
loss,55555,2012,4,MIN,0.188,0.25,DET,0.625,0.625,1,2-1-0,0.667,0.0,1-2-0,0.333,1.0,0.2,-2.333,-2.333,-2.333,5.4375,3.667,3.667,3.667,-6.8125,1.6669999999999998,1.6669999999999998,1.6669999999999998,1.4375,1.3330000000000002,1.3330000000000002,1.3330000000000002,1.625,-0.667,-0.667,-0.667,0.6875,0.0,0.0,0.0,-0.1875,0.365,0.365,0.365,0.389,0.389,0.389
win,55553,2012,4,CAR,0.375,0.375,ATL,0.625,0.75,1,1-2-0,0.333,0.0,3-0-0,1.0,1.0,0.6000000000000001,15.333,15.333,15.333,3.25,-9.0,-9.0,-9.0,-1.4375,0.333,0.333,0.333,1.3125,2.667,2.667,2.667,1.4375,3.333,3.333,3.333,0.5,-2.0,-2.0,-2.0,0.0625,0.5,0.5,0.5,0.381,0.381,0.381
win,55560,2012,4,SEA,0.438,0.375,STL,0.125,0.125,1,2-1-0,0.667,0.0,1-2-0,0.333,1.0,-0.6000000000000001,-6.0,-6.0,-6.0,-13.375,6.0,6.0,6.0,0.375,1.6669999999999998,1.6669999999999998,1.6669999999999998,1.4375,0.667,0.667,0.667,1.4375,0.0,0.0,0.0,-0.3125,0.667,0.667,0.667,0.5,0.382,0.382,0.382,0.284,0.284,0.284
loss,55559,2012,4,SF,0.813,0.75,NYJ,0.5,0.75,0,2-1-0,0.667,0.5,2-1-0,0.667,1.0,0.0,2.0,2.0,2.0,0.875,1.6669999999999998,1.6669999999999998,1.6669999999999998,9.4375,1.3330000000000002,1.3330000000000002,1.3330000000000002,2.125,1.3330000000000002,1.3330000000000002,1.3330000000000002,0.625,0.667,0.667,0.667,-0.1875,0.0,0.0,0.0,1.75,0.467,0.467,0.467,0.329,0.329,0.329
win,55562,2012,4,MIA,0.375,0.25,ARI,0.5,0.75,0,1-2-0,0.333,0.0,3-0-0,1.0,1.0,0.0,9.0,9.0,9.0,-2.25,-0.333,-0.333,-0.333,1.0,1.3330000000000002,1.3330000000000002,1.3330000000000002,2.0,2.0,2.0,2.0,1.5625,0.667,0.667,0.667,-0.8125,-1.0,-1.0,-1.0,-0.375,0.329,0.329,0.329,0.418,0.418,0.418
win,55563,2012,4,OAK,0.5,0.625,DEN,0.5,0.375,1,1-2-0,0.333,0.0,1-2-0,0.333,0.5,-0.2,0.0,0.0,0.0,-5.0625,-9.0,-9.0,-9.0,-4.625,2.0,2.0,2.0,1.875,1.0,1.0,1.0,1.875,-1.0,-1.0,-1.0,-0.75,-0.333,-0.333,-0.333,-0.25,0.414,0.414,0.414,0.333,0.333,0.333
loss,55557,2012,4,CIN,0.563,0.625,JAC,0.313,0.5,0,2-1-0,0.667,0.5,1-2-0,0.333,0.0,-1.0,-6.0,-6.0,-6.0,-5.375,-5.667000000000002,-5.667000000000002,-5.667000000000002,1.3125,0.667,0.667,0.667,1.4375,1.6669999999999998,1.6669999999999998,1.6669999999999998,1.375,0.0,0.0,0.0,0.3125,-1.0,-1.0,-1.0,0.0,0.269,0.269,0.269,0.311,0.311,0.311
win,55564,2012,4,NO,0.813,0.625,GB,0.938,1.0,0,0-3-0,0.0,0.0,1-2-0,0.333,0.5,1.0,1.0,1.0,1.0,12.5625,-6.332999999999998,-6.332999999999998,-6.332999999999998,13.0,1.0,1.0,1.0,0.875,2.0,2.0,2.0,1.1875,0.333,0.333,0.333,1.5,-0.667,-0.667,-0.667,-0.1875,0.405,0.405,0.405,0.368,0.368,0.368
loss,55561,2012,4,WAS,0.313,0.375,TB,0.25,0.375,0,1-2-0,0.333,0.5,1-2-0,0.333,1.0,1.0,-2.333,-2.333,-2.333,-12.9375,-0.667,-0.667,-0.667,-4.9375,1.3330000000000002,1.3330000000000002,1.3330000000000002,2.5,0.667,0.667,0.667,2.1875,1.3330000000000002,1.3330000000000002,1.3330000000000002,-1.0,2.0,2.0,2.0,-0.875,0.252,0.252,0.252,0.275,0.275,0.275
win,55565,2012,4,NYG,0.563,0.625,PHI,0.5,0.375,1,2-1-0,0.667,1.0,2-1-0,0.667,1.0,0.2,-6.332999999999998,-6.332999999999998,-6.332999999999998,4.25,9.667,9.667,9.667,-0.375,4.0,4.0,4.0,2.375,1.3330000000000002,1.3330000000000002,1.3330000000000002,1.5,-2.0,-2.0,-2.0,-0.875,1.3330000000000002,1.3330000000000002,1.3330000000000002,0.4375,0.415,0.415,0.415,0.406,0.406,0.406
loss,55566,2012,4,CHI,0.5,0.375,DAL,0.5,0.625,0,2-1-0,0.667,0.0,2-1-0,0.667,1.0,-1.0,-2.333,-2.333,-2.333,1.375,8.0,8.0,8.0,0.75,2.0,2.0,2.0,1.3125,2.0,2.0,2.0,1.8125,-1.0,-1.0,-1.0,0.25,1.0,1.0,1.0,0.125,0.417,0.417,0.417,0.317,0.317,0.317
win,55567,2012,5,ARI,0.5,0.25,STL,0.125,0.125,1,4-0-0,1.0,1.0,2-2-0,0.5,1.0,-0.2,-3.0,-2.667,-3.0,-13.375,7.5,8.667,7.5,-2.25,1.5,2.0,1.5,1.4375,1.5,1.3330000000000002,1.5,2.0,0.5,-0.333,0.5,-0.3125,1.0,1.3330000000000002,1.0,-0.8125,0.383,0.4,0.383,0.309,0.312,0.309
loss,55574,2012,5,ATL,0.625,0.5,WAS,0.313,0.25,0,4-0-0,1.0,1.0,2-2-0,0.5,0.0,0.0,0.0,-2.667,0.0,-4.9375,12.0,10.667,12.0,3.25,0.5,0.667,0.5,2.1875,0.5,0.667,0.5,1.3125,1.75,1.3330000000000002,1.75,-0.875,2.5,2.333,2.5,0.5,0.252,0.247,0.252,0.471,0.462,0.471
